callsign,name,service_type,modes,rx_frequency_mhz,tx_frequency_mhz,offset_mhz,ctcss_hz,dmr_color_code,dmr_network,locator,municipality,province,autonomous_region,status,operator,notes,last_verified_at,latitude,longitude,source_name,source_url,source_record_id
ED1ZBE,,beacon,[],10368.9788,,,,,,IN73DL,Gijón,Asturias,Asturias,,URE Gijón,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.466667,-5.7,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas10000_N.php,balizas10000_N.php:ED1ZBE:10368.9788
ED4YAE,,beacon,[],10368.862,,,,,,IN70WR,Guadarrama,,Community of Madrid,,27 dBm potencia - URE Sierra de Guadarrama,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.683333,-4.116667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas10000_N.php,balizas10000_N.php:ED4YAE:10368.8620
ED6YAE,,beacon,[],10368.913,,,,,,JM08PV,Sant Josep de sa Talaia,Illes Balears,Balearic Islands,,URE Ibiza,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.919667,1.295,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas10000_N.php,balizas10000_N.php:ED6YAE:10368.9130
ED3YAR,,beacon,"[""CW""]",1296.936,,,,,,JN01WU,Castellnou de Bages,Barcelona,Catalonia,,URE Bages,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.842967,1.84021,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas1200_N.php,balizas1200_N.php:ED3YAR:1296.9360
ED8YAJ,,beacon,[],1296.814,,,,,,IL18UM,Tegueste,Santa Cruz de Tenerife,Canary Islands,,URE La Palma,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.509167,-16.336944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas1200_N.php,balizas1200_N.php:ED8YAJ:1296.8140
ED1YCA,,beacon,[],144.445,,,,,,IN73AL,Las Regueras,Asturias,Asturias,,URE Asturias,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.466667,-5.95,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas144_N.php,balizas144_N.php:ED1YCA:144.4450
ED1ZAG,,beacon,"[""CW""]",144.404,,,,,,IN53RE,Cerceda,A Coruña,Galicia,,URE Coruña - 25W + omni,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.168675,-8.525637,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas144_N.php,balizas144_N.php:ED1ZAG:144.4040
ED7YAD,,beacon,[],144.415,,,,,,IM76QO,Mijas,Málaga,Andalusia,,URE Málaga - 15W + 2xloop horizontal,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.606667,-4.595833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas144_N.php,balizas144_N.php:ED7YAD:144.4150
ED8YAQ,,beacon,"[""CW""]",144.4845,,,,,,IL18UL,Santa Úrsula,Santa Cruz de Tenerife,Canary Islands,,URVAG - 10W + omni - Altitud 625 m.,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.397139,-16.460953,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas144_N.php,balizas144_N.php:ED8YAQ:144.4845
ED1YCA,,beacon,[],28.226,,,,,,IN73AL,Llanera,Asturias,Asturias,,URE CT Asturias 10W - Antena: 5/8 Omni (3dBd),URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.4913,-5.942629,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas28_N.php,balizas28_N.php:ED1YCA:28.2260
ED4YAK,,beacon,"[""CW""]",28.251,,,,,,IN80FK,Coslada,,Community of Madrid,,Radio Club Henares,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.418079,-3.55335,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas28_N.php,balizas28_N.php:ED4YAK:28.2510
ED4YBA,,beacon,"[""CW""]",28.263,,,,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca 5W + vertical,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.087093,-2.120951,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas28_N.php,balizas28_N.php:ED4YBA:28.2630
ED3YBF,,beacon,[],432.405,,,,,,JN11CL,Montcada i Reixac,Barcelona,Catalonia,,Unio de Radioaficionats de Catalunya,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.479168,2.208333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas432_N.php,balizas432_N.php:ED3YBF:432.4050
ED6YAE,,beacon,[],432.4255,,,,,,JM08PV,Sant Josep de sa Talaia,Illes Balears,Balearic Islands,,URE Ibiza,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.919667,1.295,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas432_N.php,balizas432_N.php:ED6YAE:432.4255
ED8YAJ,,beacon,[],432.415,,,,,,IL18UM,Tegueste,Santa Cruz de Tenerife,Canary Islands,,URE La Palma,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.509167,-16.336944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas432_N.php,balizas432_N.php:ED8YAJ:432.4150
ED1YBR,,beacon,[],50.409,,,,,,IN52PF,Vigo,Pontevedra,Galicia,,URE Vigo,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.210556,-8.7225,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED1YBR:50.4090
ED1YCA,,beacon,[],50.445,,,,,,IN73AL,Llanera,Asturias,Asturias,,Antena: HO-Loop URE Asturias,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.491055,-5.943777,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED1YCA:50.4450
ED4YBA,,beacon,"[""CW""]",50.061,,,,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca 5W + vertical,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.087097,-2.120951,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED4YBA:50.0610
ED6YAI,,beacon,"[""CW""]",50.042,,,,,,JM19NL,Felanitx,Illes Balears,Balearic Islands,,URE Manacor 5W + omni horizontal,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.466667,3.116667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED6YAI:50.0420
ED7YAD,,beacon,"[""CW""]",50.0745,,,,,,IM76QO,Mijas,Málaga,Andalusia,,URE Málaga 15W + omni horizontal,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.606679,-4.595839,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED7YAD:50.0745
ED8YAK,,beacon,[],50.415,,,,,,IL18SJ,Santa Úrsula,Santa Cruz de Tenerife,Canary Islands,,URE La Palma,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.402778,-16.494444,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/balizas50_N.php,balizas50_N.php:ED8YAK:50.4150
ED5YAJ,,repeater,"[""FM""]",1298.1,,-28.0,,,,IM99TQ,Serra,València,Valencian Community,,URE Valencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.690998,-0.39754,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe1200_N.php,repe1200_N.php:ED5YAJ:1298.1000
ED1YAC,,repeater,"[""FM""]",145.75,,-0.6,77.0,,,IN92AD,Alfaro,,La Rioja,,Radio Club Rioja,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.13098,-1.950674,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAC:145.7500
ED1YAD,,repeater,"[""FM""]",145.625,,-0.6,,,,IN63CO,Ortigueira,A Coruña,Galicia,,URE Coruña,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.591667,-7.791667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAD:145.6250
ED1YAE,,repeater,"[""FM""]",145.775,,-0.6,88.5,,,IN53UK,Ares,A Coruña,Galicia,,Radio Club Fene EA1RKF,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.451528,-8.285944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAE:145.7750
ED1YAF,,repeater,"[""FM""]",145.7,,-0.6,71.9,,,IN70OM,Riofrío,Ávila,Castile and León,,Club Radioaficionados Abulenses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.517192,-4.782829,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAF:145.7000
ED1YAG,,repeater,"[""FM""]",145.65,,-0.6,,,,IN52QQ,Valga,Pontevedra,Galicia,,R.C. SAR Santiago,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.683333,-8.616667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAG:145.6500
ED1YAH,,repeater,"[""FM""]",145.725,,-0.6,,,,IN63FK,Abadín,Lugo,Galicia,,URE Terracha,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.433974,-7.532501,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAH:145.7250
ED1YAI,,repeater,"[""FM""]",145.7,,-0.6,,,,IN62JR,Samos,Lugo,Galicia,,R.C. Lugo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.717255,-7.198792,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAI:145.7000
ED1YAL,,repeater,"[""FM""]",145.65,,-0.6,67.0,,,IN71CM,Zamora,Zamora,Castile and León,,URE Zamora,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.474941,-5.814961,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAL:145.6500
ED1YAM,,repeater,"[""FM""]",145.675,,-0.6,67.0,,,IN83CK,Santander,Cantabria,Cantabria,,URE Cantabria,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.458944,-3.833767,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAM:145.6750
ED1YAN,,repeater,"[""FM""]",145.775,,-0.6,88.5,,,IN71QX,Palencia,Palencia,Castile and León,,Asociación Palentina de Radioaficionados,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.9975,-4.585278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAN:145.7750
ED1YAO,,repeater,"[""FM""]",145.6,,-0.6,,,,IN63GO,Cervo,Lugo,Galicia,,R.C. Costa Lugo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.600284,-7.44873,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAO:145.6000
ED1YAQ,,repeater,"[""FM""]",145.7,,-0.6,,,,IN73TA,Hermandad de Campoo de Suso,Cantabria,Cantabria,,Radio Club Radioaficionados Montañeses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.010892,-4.379683,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAQ:145.7000
ED1YAS,,repeater,"[""FM""]",145.65,,-0.6,123.0,,,IN83GK,Santander,Cantabria,Cantabria,,Radio Club Radioaficionados Montañeses,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.467123,-3.783417,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAS:145.6500
ED1YAW,,repeater,"[""FM""]",145.675,,-0.6,,,,IN53PG,Carballo,A Coruña,Galicia,,Club Bergantiños de Radio,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.266519,-8.699627,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YAW:145.6750
ED1YBB,,repeater,"[""FM""]",145.65,,-0.6,,,,IN73BJ,Oviedo,Asturias,Asturias,,URE Oviedo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.38509,-5.866699,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBB:145.6500
ED1YBC,,repeater,"[""FM""]",145.775,,-0.6,,,,IN63TI,Tineo,Asturias,Asturias,,(PEÑAS MIRO TAURO 1.049 m.) - URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.35,-6.366667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBC:145.7750
ED1YBG,,repeater,"[""FM""]",145.675,,-0.6,88.5,,,IN52PC,Tui,Pontevedra,Galicia,,URE Baixo Miño,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.084311,-8.692925,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBG:145.6750
ED1YBH,,repeater,"[""FM""]",145.725,,-0.6,,,,IN72CX,Lena,Asturias,Asturias,,Cuitu Negru (1850 m.) - URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.966667,-5.783333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBH:145.7250
ED1YBI,,repeater,"[""FM""]",145.75,,-0.6,,,,IN73JK,Parres,Asturias,Asturias,,(Pico Pienzu 1.161 m.) - URE Asturias,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.433333,-5.2,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBI:145.7500
ED1YBJ,,repeater,"[""FM""]",145.75,,-0.6,,,,IN70WW,Segovia,Segovia,Castile and León,,URE Segovia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.933293,-4.116611,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBJ:145.7500
ED1YBK,,repeater,"[""FM""]",145.775,,-0.6,77.0,,,IN62CI,Ourense,Ourense,Galicia,,URE Ourense,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.358333,-7.829444,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBK:145.7750
ED1YBM,,repeater,"[""FM""]",145.6,,-0.6,,,,IN81UW,Castilfrío de la Sierra,Soria,Castile and León,,URE Soria,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.933348,-2.283354,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBM:145.6000
ED1YBN,,repeater,"[""FM""]",145.6125,,-0.6,,,,IN73WG,Mazcuerras,Cantabria,Cantabria,,Sección URE Torrelavega,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.291111,-4.144444,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBN:145.6125
ED1YBO,,repeater,"[""FM""]",145.6125,,-0.6,,,,IN62RJ,Castrillo de Cabrera,León,Castile and León,,URE El Bierzo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.383306,-6.533346,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBO:145.6125
ED1YBT,,repeater,"[""FM""]",145.625,,-0.6,77.0,,,IN82JG,Santa Cruz del Valle Urbión,Burgos,Castile and León,,URE Burgos,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.267655,-3.199081,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBT:145.6250
ED1YBU,,repeater,"[""FM""]",145.725,,-0.6,67.0,,,IN71QO,Valladolid,Valladolid,Castile and León,,URE Valladolid,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.627176,-4.675525,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBU:145.7250
ED1YBX,,repeater,"[""FM""]",145.6,,-0.6,88.5,,,IN52UP,Forcarei,Pontevedra,Galicia,,"Subtono 88,5 Hz URE Rías Baixas",Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.633333,-8.283333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBX:145.6000
ED1YBY,,repeater,"[""FM""]",145.75,,-0.6,,,,IN62IG,Manzaneda,Ourense,Galicia,,URE Ourense,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.258611,-7.301389,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBY:145.7500
ED1YBZ,,repeater,"[""FM""]",145.775,,-0.6,77.0,,,IN60VM,Monsagro,Salamanca,Castile and León,,URE Salamanca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.514582,-6.204357,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YBZ:145.7750
ED1YCB,,repeater,"[""FM""]",145.75,,-0.6,74.4,,,IN72ST,Dehesa de Montejo,Palencia,Castile and León,,Asociación Palentina de Radioaficionados,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.834437,-4.481563,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED1YCB:145.7500
ED2YAA,,repeater,"[""FM""]",145.7,,-0.6,,,,IN83ND,Orozko,Bizkaia,Basque Country,,Radio Club Unzueta,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.123352,-2.867646,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAA:145.7000
ED2YAC,,repeater,"[""FM""]",145.6,,-0.6,,,,IN83RF,Markina-Xemein,Bizkaia,Basque Country,,URE Vizcaya,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.220095,-2.521319,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAC:145.6000
ED2YAD,,repeater,"[""FM""]",145.725,,-0.6,,,,IN83JE,Balmaseda,Bizkaia,Basque Country,,URE Vizcaya,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.188657,-3.221397,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAD:145.7250
ED2YAF,,repeater,"[""FM""]",145.625,,-0.6,,,,IN83XF,Usurbil,Gipuzkoa,Basque Country,,URE San Sebastián,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.272706,-2.060623,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAF:145.6250
ED2YAG,,repeater,"[""FM""]",145.725,,-0.6,,,,IN93BH,Donostia / San Sebastián,Gipuzkoa,Basque Country,,URE San Sebastián,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.309167,-1.997222,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAG:145.7250
ED2YAH,,repeater,"[""FM""]",145.7,,-0.6,,,,IN91SR,Lanaja,Huesca,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.715083,-0.448594,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAH:145.7000
ED2YAI,,repeater,"[""FM""]",145.625,,-0.6,,,,IN91GJ,El Frasno,Zaragoza,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.383442,-1.449938,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAI:145.6250
ED2YAJ,,repeater,"[""FM""]",145.65,,-0.6,,,,IN91NP,Zaragoza,Zaragoza,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.633407,-0.866547,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAJ:145.6500
ED2YAK,,repeater,"[""FM""]",145.725,,-0.6,,,,IN92RI,Arguis,Huesca,Aragon,,URE Huesca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.35274,-0.514855,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAK:145.7250
ED2YAL,,repeater,"[""FM""]",145.6,,-0.6,,,,IN90LC,La Puebla de Valverde,Teruel,Aragon,,URE Teruel,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.096794,-1.025194,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAL:145.6000
ED2YAM,,repeater,"[""FM""]",145.6,,-0.6,88.5,,,JN01EM,Fraga,Huesca,Aragon,,URE Valle del Cinca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.516708,0.366669,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAM:145.6000
ED2YAN,,repeater,"[""FM""]",145.75,,-0.6,,,,IN83PI,Arrieta,Bizkaia,Basque Country,,As. Euskobite Elkarte,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.368389,-2.761889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAN:145.7500
ED2YAR,,repeater,"[""FM""]",145.675,,-0.6,77.0,,,IN93FQ,Ibargoiti,Navarra,Navarre,,URE Navarra,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.683319,-1.533322,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAR:145.6750
ED2YAS,,repeater,"[""FM""]",145.6875,,-0.6,,,,IN83CH,Irun,Gipuzkoa,Basque Country,,Radioaficionados del Bidasoa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,43.328,-1.761667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED2YAS:145.6875
ED3YAB,,repeater,"[""FM""]",145.7,,-0.6,88.5,,,JN01VO,el Bruc,Barcelona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.601035,1.78266,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAB:145.7000
ED3YAF,,repeater,"[""FM""]",145.775,,-0.6,77.0,,,JN12BE,les Llosses,Girona,Catalonia,,R.C. Ripollés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.185794,2.117615,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAF:145.7750
ED3YAG,,repeater,"[""FM""]",145.75,,-0.6,123.0,,,JN01SU,Pinós,Lleida,Catalonia,,Asoc. Radioaf. Solsonés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.85,1.533279,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAG:145.7500
ED3YAH,,repeater,"[""FM""]",145.675,,-0.6,88.5,,,JN00ET,Roquetes,Tarragona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.803611,0.343889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAH:145.6750
ED3YAJ,,repeater,"[""FM""]",145.6,,-0.6,,,,JN11ES,Montseny,Barcelona,Catalonia,,URE Catalunya,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.766639,2.366674,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAJ:145.6000
ED3YAL,,repeater,"[""FM""]",145.725,,-0.6,,,,JN01WU,Castellnou de Bages,Barcelona,Catalonia,,URE Bages,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.84399,1.840553,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAL:145.7250
ED3YAP,,repeater,"[""FM""]",145.7,,-0.6,,,,JN12LG,Figueres,Girona,Catalonia,,URE Alt Empordá,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.271196,2.950516,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAP:145.7000
ED3YAQ,,repeater,"[""D-Star"", ""FM""]",145.7375,,-0.6,,,,JN01CT,Sant Martí de Centelles,Barcelona,Catalonia,,Unión Radioaficionados Osona (URO),Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.771944,2.196944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAQ:145.7375
ED3YAU,,repeater,"[""FM""]",145.675,,-0.6,77.0,,,JN02IP,Montanuy / Montanui,Huesca,Aragon,,URE Valle de Arán,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.629854,0.697503,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAU:145.6750
ED3YAW,,repeater,"[""FM""]",145.775,,-0.6,,,,JN02JA,Àger,Lleida,Catalonia,,Radio Club Lleida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.016652,0.783291,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAW:145.7750
